,Año,Cantidad Transportada (MTn),Cultivo,Destino,Origen,Step From,Step To
1233,2018,0.026394780000000003,Maiz,Zona 7,Córdoba,0,1
1234,2019,0.021022649999999997,Maiz,Zona 7,Córdoba,0,1
1235,2020,0.00745573,Maiz,Zona 7,Córdoba,0,1
1236,2015,0.89448057,Maiz,Zona 8,Córdoba,0,1
1237,2016,0.9101931000000002,Maiz,Zona 8,Córdoba,0,1
1238,2017,0.9480431099999999,Maiz,Zona 8,Córdoba,0,1
1239,2018,0.9222673199999998,Maiz,Zona 8,Córdoba,0,1
1240,2019,0.9682401299999999,Maiz,Zona 8,Córdoba,0,1
1241,2020,0.14766993,Maiz,Zona 8,Córdoba,0,1
1242,2015,1.2000624100000001,Maiz,Zona 9,Córdoba,0,1
1243,2016,1.32519053,Maiz,Zona 9,Córdoba,0,1
1244,2017,1.22778026,Maiz,Zona 9,Córdoba,0,1
1245,2018,1.2916568799999997,Maiz,Zona 9,Córdoba,0,1
1246,2019,1.2807481399999996,Maiz,Zona 9,Córdoba,0,1
1247,2020,0.067927,Maiz,Zona 9,Córdoba,0,1
1248,2015,0.02261679,Soja,B.Blanca,Córdoba,0,1
1249,2016,0.02881762,Soja,B.Blanca,Córdoba,0,1
1250,2017,0.0041805,Soja,B.Blanca,Córdoba,0,1
1251,2018,0.01108,Soja,B.Blanca,Córdoba,0,1
1252,2019,0.01019549,Soja,B.Blanca,Córdoba,0,1
1253,2020,0.00362,Soja,B.Blanca,Córdoba,0,1
1254,2015,0.00193147,Soja,Bs As,Córdoba,0,1
1255,2016,0.00030014,Soja,Bs As,Córdoba,0,1
1256,2017,0.000745,Soja,Bs As,Córdoba,0,1
1257,2018,0.00024466,Soja,Bs As,Córdoba,0,1
1258,2019,0.00020800999999999998,Soja,Bs As,Córdoba,0,1
1259,2015,0.5384930900000002,Soja,Cordoba,Córdoba,0,1
1260,2016,0.46037938,Soja,Cordoba,Córdoba,0,1
1261,2017,0.3621533699999999,Soja,Cordoba,Córdoba,0,1
1262,2018,0.2023579799999999,Soja,Cordoba,Córdoba,0,1
1263,2019,0.4097031200000001,Soja,Cordoba,Córdoba,0,1
1264,2020,0.03776109,Soja,Cordoba,Córdoba,0,1
1265,2015,0.00073626,Soja,Quequen,Córdoba,0,1
1266,2016,0.00587,Soja,Quequen,Córdoba,0,1
1267,2017,0.00018,Soja,Quequen,Córdoba,0,1
1268,2018,0.00818253,Soja,Quequen,Córdoba,0,1
1269,2019,0.00038887,Soja,Quequen,Córdoba,0,1
1270,2015,0.00558845,Soja,Resto del País,Córdoba,0,1
1271,2016,0.00024,Soja,Resto del País,Córdoba,0,1
1272,2017,0.00013890000000000002,Soja,Resto del País,Córdoba,0,1
1273,2018,7.887000000000001e-05,Soja,Resto del País,Córdoba,0,1
1274,2019,0.00036,Soja,Resto del País,Córdoba,0,1
1275,2015,5.48731478,Soja,Rosario N,Córdoba,0,1
1276,2016,5.57483046,Soja,Rosario N,Córdoba,0,1
1277,2017,4.103303540000001,Soja,Rosario N,Córdoba,0,1
1278,2018,3.615202559999997,Soja,Rosario N,Córdoba,0,1
1279,2019,4.644286629999998,Soja,Rosario N,Córdoba,0,1
1280,2020,1.3352663200000001,Soja,Rosario N,Córdoba,0,1
1281,2021,0.000866,Soja,Rosario N,Córdoba,0,1
1282,2015,1.3782268400000002,Soja,Rosario S,Córdoba,0,1
1283,2016,1.5243493799999996,Soja,Rosario S,Córdoba,0,1
1284,2017,1.8002655400000005,Soja,Rosario S,Córdoba,0,1
1285,2018,1.0694211999999998,Soja,Rosario S,Córdoba,0,1
1286,2019,1.4449668699999996,Soja,Rosario S,Córdoba,0,1
1287,2020,0.26991423,Soja,Rosario S,Córdoba,0,1
1288,2015,0.000146,Soja,Zona 1,Córdoba,0,1
1289,2016,0.0011575,Soja,Zona 1,Córdoba,0,1
1290,2017,0.0012857400000000003,Soja,Zona 1,Córdoba,0,1
1291,2018,0.0020215800000000003,Soja,Zona 1,Córdoba,0,1
1292,2019,0.0024160500000000003,Soja,Zona 1,Córdoba,0,1
1293,2015,0.2691234199999999,Soja,Zona 10,Córdoba,0,1
1294,2016,0.1834775199999999,Soja,Zona 10,Córdoba,0,1
1295,2017,0.10373921,Soja,Zona 10,Córdoba,0,1
1296,2018,0.09918888999999999,Soja,Zona 10,Córdoba,0,1
1297,2019,0.20967075000000002,Soja,Zona 10,Córdoba,0,1
1298,2020,0.025856979999999998,Soja,Zona 10,Córdoba,0,1
1299,2015,1.0398646899999997,Soja,Zona 11,Córdoba,0,1
1300,2016,0.9146532,Soja,Zona 11,Córdoba,0,1
1301,2017,0.6157063800000001,Soja,Zona 11,Córdoba,0,1
1302,2018,0.3468668499999999,Soja,Zona 11,Córdoba,0,1
1303,2019,0.6692488899999995,Soja,Zona 11,Córdoba,0,1
1304,2020,0.02430723,Soja,Zona 11,Córdoba,0,1
1305,2015,0.3961418099999999,Soja,Zona 12,Córdoba,0,1
1306,2016,0.3425569000000001,Soja,Zona 12,Córdoba,0,1
1307,2017,0.45405152,Soja,Zona 12,Córdoba,0,1
1308,2018,0.29572951999999997,Soja,Zona 12,Córdoba,0,1
1309,2019,0.17198178000000003,Soja,Zona 12,Córdoba,0,1
1310,2020,0.024309,Soja,Zona 12,Córdoba,0,1
1311,2015,0.00039,Soja,Zona 13,Córdoba,0,1
1312,2016,0.008037019999999999,Soja,Zona 13,Córdoba,0,1
1313,2017,0.00428344,Soja,Zona 13,Córdoba,0,1
1314,2018,0.07261692000000003,Soja,Zona 13,Córdoba,0,1
1315,2019,0.00733864,Soja,Zona 13,Córdoba,0,1
1316,2020,5.6e-05,Soja,Zona 13,Córdoba,0,1
1317,2015,0.21227362,Soja,Zona 14,Córdoba,0,1
1318,2016,0.22446914000000004,Soja,Zona 14,Córdoba,0,1
1319,2017,0.17850662999999997,Soja,Zona 14,Córdoba,0,1
1320,2018,0.11091716000000001,Soja,Zona 14,Córdoba,0,1
1321,2019,0.05043571,Soja,Zona 14,Córdoba,0,1
1322,2020,0.02276,Soja,Zona 14,Córdoba,0,1
1323,2015,0.00110665,Soja,Zona 15,Córdoba,0,1
1324,2016,0.00483148,Soja,Zona 15,Córdoba,0,1
1325,2017,0.007841629999999999,Soja,Zona 15,Córdoba,0,1
1326,2018,0.00520767,Soja,Zona 15,Córdoba,0,1
1327,2019,0.007349370000000001,Soja,Zona 15,Córdoba,0,1
1328,2015,0.000268,Soja,Zona 16,Córdoba,0,1
1329,2016,0.0031236799999999998,Soja,Zona 16,Córdoba,0,1
1330,2017,0.00239796,Soja,Zona 16,Córdoba,0,1
1331,2018,0.0007177,Soja,Zona 16,Córdoba,0,1
1332,2019,0.00021,Soja,Zona 16,Córdoba,0,1
1333,2015,0.02203,Soja,Zona 17,Córdoba,0,1
1334,2016,0.038910639999999996,Soja,Zona 17,Córdoba,0,1
1335,2017,0.024826559999999998,Soja,Zona 17,Córdoba,0,1
1336,2018,0.00356406,Soja,Zona 17,Córdoba,0,1
1337,2019,0.0010411300000000001,Soja,Zona 17,Córdoba,0,1
1338,2015,0.0251155,Soja,Zona 18,Córdoba,0,1
1339,2016,0.03499911,Soja,Zona 18,Córdoba,0,1
1340,2017,0.05775549000000001,Soja,Zona 18,Córdoba,0,1
1341,2018,0.00947216,Soja,Zona 18,Córdoba,0,1
1342,2019,0.006919250000000001,Soja,Zona 18,Córdoba,0,1
1343,2020,3e-05,Soja,Zona 18,Córdoba,0,1
1344,2016,0.00137,Soja,Zona 2,Córdoba,0,1
1345,2018,0.00021,Soja,Zona 2,Córdoba,0,1
1346,2019,0.00069,Soja,Zona 2,Córdoba,0,1
1347,2019,4.8700000000000005e-05,Soja,Zona 3,Córdoba,0,1
1348,2015,6e-05,Soja,Zona 4,Córdoba,0,1
1349,2019,0.00038841,Soja,Zona 4,Córdoba,0,1
1350,2015,0.0020790500000000003,Soja,Zona 5,Córdoba,0,1
1351,2016,0.09483384,Soja,Zona 5,Córdoba,0,1
1352,2017,0.0136385,Soja,Zona 5,Córdoba,0,1
1353,2018,0.00033032,Soja,Zona 5,Córdoba,0,1
1354,2019,0.0060989899999999994,Soja,Zona 5,Córdoba,0,1
1355,2015,0.0030991699999999996,Soja,Zona 6,Córdoba,0,1
1356,2016,0.00345496,Soja,Zona 6,Córdoba,0,1
1357,2017,0.00674232,Soja,Zona 6,Córdoba,0,1
1358,2018,0.00123196,Soja,Zona 6,Córdoba,0,1
1359,2019,0.00221603,Soja,Zona 6,Córdoba,0,1
1360,2020,0.00031,Soja,Zona 6,Córdoba,0,1
1361,2015,0.03827306,Soja,Zona 7,Córdoba,0,1
1362,2016,0.031852500000000006,Soja,Zona 7,Córdoba,0,1
1363,2017,0.0075372799999999995,Soja,Zona 7,Córdoba,0,1
1364,2018,0.014005849999999999,Soja,Zona 7,Córdoba,0,1
1365,2019,0.02051774,Soja,Zona 7,Córdoba,0,1
1366,2020,0.0012463399999999999,Soja,Zona 7,Córdoba,0,1
1367,2015,0.8911903899999999,Soja,Zona 8,Córdoba,0,1
1368,2016,0.81135872,Soja,Zona 8,Córdoba,0,1
1369,2017,0.7014724099999999,Soja,Zona 8,Córdoba,0,1
1370,2018,0.5205997900000001,Soja,Zona 8,Córdoba,0,1
1371,2019,0.64674429,Soja,Zona 8,Córdoba,0,1
1372,2020,0.05237369,Soja,Zona 8,Córdoba,0,1
1373,2015,2.3893620399999995,Soja,Zona 9,Córdoba,0,1
1374,2016,2.2012856700000003,Soja,Zona 9,Córdoba,0,1
1375,2017,1.8609349899999998,Soja,Zona 9,Córdoba,0,1
1376,2018,1.6815391899999996,Soja,Zona 9,Córdoba,0,1
1377,2019,2.41905355,Soja,Zona 9,Córdoba,0,1
1378,2020,0.08838373000000001,Soja,Zona 9,Córdoba,0,1
1379,2015,0.00257863,Trigo,B.Blanca,Córdoba,0,1
1380,2016,0.00650004,Trigo,B.Blanca,Córdoba,0,1
1381,2017,0.001748,Trigo,B.Blanca,Córdoba,0,1
1382,2018,0.00217967,Trigo,B.Blanca,Córdoba,0,1
1383,2019,0.00587485,Trigo,B.Blanca,Córdoba,0,1
1384,2020,0.00677,Trigo,B.Blanca,Córdoba,0,1
1385,2015,0.021131090000000005,Trigo,Bs As,Córdoba,0,1
1386,2016,0.01333188,Trigo,Bs As,Córdoba,0,1
1387,2017,0.030449660000000003,Trigo,Bs As,Córdoba,0,1
1388,2018,0.029068059999999996,Trigo,Bs As,Córdoba,0,1
1389,2019,0.00850014,Trigo,Bs As,Córdoba,0,1
1390,2020,0.00052,Trigo,Bs As,Córdoba,0,1
1391,2015,0.25084685,Trigo,Cordoba,Córdoba,0,1
1392,2016,0.32380219999999993,Trigo,Cordoba,Córdoba,0,1
1393,2017,0.29458707000000006,Trigo,Cordoba,Córdoba,0,1
1394,2018,0.22248828000000004,Trigo,Cordoba,Córdoba,0,1
1395,2019,0.26512912,Trigo,Cordoba,Córdoba,0,1
1396,2020,0.00989,Trigo,Cordoba,Córdoba,0,1
1397,2015,7.2e-05,Trigo,Quequen,Córdoba,0,1
1398,2016,0.0020499,Trigo,Quequen,Córdoba,0,1
1399,2017,0.0006,Trigo,Quequen,Córdoba,0,1
1400,2018,0.00045,Trigo,Quequen,Córdoba,0,1
1401,2019,0.0026,Trigo,Quequen,Córdoba,0,1
1402,2020,0.00027,Trigo,Quequen,Córdoba,0,1
1403,2017,0.00013083000000000002,Trigo,Resto del País,Córdoba,0,1
1404,2015,0.37479038,Trigo,Rosario N,Córdoba,0,1
1405,2016,0.6506321500000002,Trigo,Rosario N,Córdoba,0,1
1406,2017,1.02973675,Trigo,Rosario N,Córdoba,0,1
1407,2018,1.0886276799999997,Trigo,Rosario N,Córdoba,0,1
1408,2019,0.8963173200000002,Trigo,Rosario N,Córdoba,0,1
1409,2020,0.31339845,Trigo,Rosario N,Córdoba,0,1
1410,2015,1.12585151,Trigo,Rosario S,Córdoba,0,1
1411,2016,0.50001367,Trigo,Rosario S,Córdoba,0,1
1412,2017,0.6667482899999999,Trigo,Rosario S,Córdoba,0,1
1413,2018,0.6787176300000001,Trigo,Rosario S,Córdoba,0,1
1414,2019,0.5367560499999998,Trigo,Rosario S,Córdoba,0,1
1415,2020,0.168031,Trigo,Rosario S,Córdoba,0,1
1416,2021,0.000838,Trigo,Rosario S,Córdoba,0,1
1417,2018,0.00061373,Trigo,Zona 1,Córdoba,0,1
1418,2019,0.00010729000000000001,Trigo,Zona 1,Córdoba,0,1
1419,2015,0.024954410000000007,Trigo,Zona 10,Córdoba,0,1
1420,2016,0.007688960000000002,Trigo,Zona 10,Córdoba,0,1
1421,2017,0.03854040999999999,Trigo,Zona 10,Córdoba,0,1
1422,2018,0.010497649999999996,Trigo,Zona 10,Córdoba,0,1
1423,2019,0.019816699999999996,Trigo,Zona 10,Córdoba,0,1
1424,2020,0.00062,Trigo,Zona 10,Córdoba,0,1
1425,2015,0.12309869,Trigo,Zona 11,Córdoba,0,1
1426,2016,0.14431878,Trigo,Zona 11,Córdoba,0,1
1427,2017,0.12259201999999997,Trigo,Zona 11,Córdoba,0,1
1428,2018,0.10188489,Trigo,Zona 11,Córdoba,0,1
1429,2019,0.1063874,Trigo,Zona 11,Córdoba,0,1
1430,2020,0.01727757,Trigo,Zona 11,Córdoba,0,1
1431,2015,0.054619089999999995,Trigo,Zona 12,Córdoba,0,1
1432,2016,0.23172589999999998,Trigo,Zona 12,Córdoba,0,1
1433,2017,0.19793453000000003,Trigo,Zona 12,Córdoba,0,1
1434,2018,0.10459791000000002,Trigo,Zona 12,Córdoba,0,1
1435,2019,0.11364142000000002,Trigo,Zona 12,Córdoba,0,1
1436,2020,0.035268,Trigo,Zona 12,Córdoba,0,1
1437,2015,0.00051698,Trigo,Zona 13,Córdoba,0,1
1438,2016,0.00105,Trigo,Zona 13,Córdoba,0,1
1439,2017,0.0021762200000000004,Trigo,Zona 13,Córdoba,0,1
1440,2018,0.00347708,Trigo,Zona 13,Córdoba,0,1
1441,2019,0.001135,Trigo,Zona 13,Córdoba,0,1
1442,2015,0.13977633999999997,Trigo,Zona 14,Córdoba,0,1
1443,2016,0.07238807000000001,Trigo,Zona 14,Córdoba,0,1
1444,2017,0.08005721999999997,Trigo,Zona 14,Córdoba,0,1
1445,2018,0.07523903000000001,Trigo,Zona 14,Córdoba,0,1
1446,2019,0.03565022000000002,Trigo,Zona 14,Córdoba,0,1
1447,2020,0.01297,Trigo,Zona 14,Córdoba,0,1
1448,2021,0.0003,Trigo,Zona 14,Córdoba,0,1
1449,2016,6e-05,Trigo,Zona 15,Córdoba,0,1
1450,2017,0.00015,Trigo,Zona 15,Córdoba,0,1
1451,2018,0.00034,Trigo,Zona 15,Córdoba,0,1
1452,2019,0.0005223,Trigo,Zona 15,Córdoba,0,1
1453,2015,0.0008365099999999999,Trigo,Zona 16,Córdoba,0,1
1454,2016,0.005007,Trigo,Zona 16,Córdoba,0,1
1455,2017,0.00322,Trigo,Zona 16,Córdoba,0,1
1456,2018,0.00591455,Trigo,Zona 16,Córdoba,0,1
1457,2019,0.0084566,Trigo,Zona 16,Córdoba,0,1
1458,2015,0.00100442,Trigo,Zona 17,Córdoba,0,1
1459,2016,0.00239325,Trigo,Zona 17,Córdoba,0,1
1460,2017,0.00651204,Trigo,Zona 17,Córdoba,0,1
1461,2018,0.00156656,Trigo,Zona 17,Córdoba,0,1
1462,2019,0.00639508,Trigo,Zona 17,Córdoba,0,1
1463,2015,0.00403941,Trigo,Zona 18,Córdoba,0,1
1464,2016,0.01521545,Trigo,Zona 18,Córdoba,0,1
1465,2017,0.015409739999999998,Trigo,Zona 18,Córdoba,0,1
1466,2018,0.004853980000000001,Trigo,Zona 18,Córdoba,0,1
1467,2019,0.00170978,Trigo,Zona 18,Córdoba,0,1
1468,2020,6e-05,Trigo,Zona 18,Córdoba,0,1
1469,2016,0.00042,Trigo,Zona 2,Córdoba,0,1
1470,2017,0.00152,Trigo,Zona 2,Córdoba,0,1
1471,2018,0.000237,Trigo,Zona 2,Córdoba,0,1
1472,2019,0.00011478,Trigo,Zona 2,Córdoba,0,1
1473,2015,0.00017526,Trigo,Zona 3,Córdoba,0,1
1474,2016,0.0028,Trigo,Zona 3,Córdoba,0,1
1475,2015,0.00063,Trigo,Zona 4,Córdoba,0,1
1476,2016,6e-05,Trigo,Zona 4,Córdoba,0,1
1477,2019,0.00042,Trigo,Zona 4,Córdoba,0,1
1478,2015,0.03231418999999999,Trigo,Zona 5,Córdoba,0,1
1479,2016,0.018593239999999997,Trigo,Zona 5,Córdoba,0,1
1480,2017,0.016569080000000003,Trigo,Zona 5,Córdoba,0,1
1481,2018,0.0051046,Trigo,Zona 5,Córdoba,0,1
1482,2019,0.00466324,Trigo,Zona 5,Córdoba,0,1
1483,2015,0.05423312,Trigo,Zona 6,Córdoba,0,1
1484,2016,0.03552185000000001,Trigo,Zona 6,Córdoba,0,1
1485,2017,0.016559169999999998,Trigo,Zona 6,Córdoba,0,1
1486,2018,0.0086599,Trigo,Zona 6,Córdoba,0,1
1487,2019,0.011408409999999999,Trigo,Zona 6,Córdoba,0,1
1488,2020,0.0009,Trigo,Zona 6,Córdoba,0,1
1489,2015,0.0255146,Trigo,Zona 7,Córdoba,0,1
1490,2016,0.026003239999999997,Trigo,Zona 7,Córdoba,0,1
1491,2017,0.01430409,Trigo,Zona 7,Córdoba,0,1
1492,2018,0.022128779999999994,Trigo,Zona 7,Córdoba,0,1
1493,2019,0.014723739999999996,Trigo,Zona 7,Córdoba,0,1
1494,2020,0.001075,Trigo,Zona 7,Córdoba,0,1
1495,2015,0.4438586400000002,Trigo,Zona 8,Córdoba,0,1
1496,2016,0.4524511400000001,Trigo,Zona 8,Córdoba,0,1
1497,2017,0.47307303,Trigo,Zona 8,Córdoba,0,1
1498,2018,0.4182290000000001,Trigo,Zona 8,Córdoba,0,1
1499,2019,0.38770236999999985,Trigo,Zona 8,Córdoba,0,1
1500,2020,0.019516099999999998,Trigo,Zona 8,Córdoba,0,1
1501,2015,0.7640066299999999,Trigo,Zona 9,Córdoba,0,1
1502,2016,1.1071009900000002,Trigo,Zona 9,Córdoba,0,1
1503,2017,0.5710639099999999,Trigo,Zona 9,Córdoba,0,1
1504,2018,0.44098979999999993,Trigo,Zona 9,Córdoba,0,1
1505,2019,0.4622567600000001,Trigo,Zona 9,Córdoba,0,1
1506,2020,0.017815,Trigo,Zona 9,Córdoba,0,1
1507,2016,0.00081,Maiz,B.Blanca,Entre Ríos,0,1
1508,2017,0.00048314,Maiz,B.Blanca,Entre Ríos,0,1
1509,2015,0.0016,Maiz,Bs As,Entre Ríos,0,1
1510,2016,5.445e-05,Maiz,Bs As,Entre Ríos,0,1
1511,2017,0.0007819200000000001,Maiz,Bs As,Entre Ríos,0,1
1512,2018,0.0002,Maiz,Bs As,Entre Ríos,0,1
1513,2017,0.00012,Maiz,Cordoba,Entre Ríos,0,1
1514,2016,0.000544,Maiz,Quequen,Entre Ríos,0,1
1515,2017,8.781e-05,Maiz,Quequen,Entre Ríos,0,1
1516,2015,9e-05,Maiz,Resto del País,Entre Ríos,0,1
1517,2015,0.0885908,Maiz,Rosario N,Entre Ríos,0,1
1518,2016,0.15753192,Maiz,Rosario N,Entre Ríos,0,1
1519,2017,0.15081345999999998,Maiz,Rosario N,Entre Ríos,0,1
1520,2018,0.09705344000000002,Maiz,Rosario N,Entre Ríos,0,1
1521,2019,0.50424579,Maiz,Rosario N,Entre Ríos,0,1
1522,2020,0.230431,Maiz,Rosario N,Entre Ríos,0,1
1523,2015,0.07178176000000003,Maiz,Rosario S,Entre Ríos,0,1
1524,2016,0.13348020999999996,Maiz,Rosario S,Entre Ríos,0,1
1525,2017,0.09423893000000003,Maiz,Rosario S,Entre Ríos,0,1
1526,2018,0.10843035999999999,Maiz,Rosario S,Entre Ríos,0,1
1527,2019,0.32071563000000003,Maiz,Rosario S,Entre Ríos,0,1
1528,2020,0.129495,Maiz,Rosario S,Entre Ríos,0,1
1529,2016,2.144e-05,Maiz,Zona 10,Entre Ríos,0,1
1530,2019,0.00071,Maiz,Zona 10,Entre Ríos,0,1
1531,2017,3.275e-05,Maiz,Zona 11,Entre Ríos,0,1
1532,2019,0.0006,Maiz,Zona 11,Entre Ríos,0,1
1533,2015,0.01782717,Maiz,Zona 12,Entre Ríos,0,1
1534,2016,0.019647,Maiz,Zona 12,Entre Ríos,0,1
1535,2017,0.02991757,Maiz,Zona 12,Entre Ríos,0,1
1536,2018,0.00456488,Maiz,Zona 12,Entre Ríos,0,1
1537,2019,0.01959414,Maiz,Zona 12,Entre Ríos,0,1
1538,2020,0.013852,Maiz,Zona 12,Entre Ríos,0,1
1539,2015,0.6427859199999998,Maiz,Zona 13,Entre Ríos,0,1
1540,2016,0.5711933800000001,Maiz,Zona 13,Entre Ríos,0,1
1541,2017,0.8760542900000001,Maiz,Zona 13,Entre Ríos,0,1
1542,2018,0.64594752,Maiz,Zona 13,Entre Ríos,0,1
1543,2019,0.7640998699999999,Maiz,Zona 13,Entre Ríos,0,1
1544,2020,0.058664,Maiz,Zona 13,Entre Ríos,0,1
1545,2015,0.00599246,Maiz,Zona 14,Entre Ríos,0,1
1546,2016,0.04403576,Maiz,Zona 14,Entre Ríos,0,1
1547,2017,0.0161806,Maiz,Zona 14,Entre Ríos,0,1
1548,2018,0.02825362,Maiz,Zona 14,Entre Ríos,0,1
1549,2019,0.02116498,Maiz,Zona 14,Entre Ríos,0,1
1550,2020,0.00506,Maiz,Zona 14,Entre Ríos,0,1
1551,2018,3e-05,Maiz,Zona 15,Entre Ríos,0,1
1552,2015,0.0009551900000000001,Maiz,Zona 16,Entre Ríos,0,1
1553,2015,0.18830074,Maiz,Zona 18,Entre Ríos,0,1
1554,2016,0.21061753,Maiz,Zona 18,Entre Ríos,0,1
1555,2017,0.22829075,Maiz,Zona 18,Entre Ríos,0,1
1556,2018,0.20826012,Maiz,Zona 18,Entre Ríos,0,1
1557,2019,0.29954411999999997,Maiz,Zona 18,Entre Ríos,0,1
1558,2020,0.017725150000000002,Maiz,Zona 18,Entre Ríos,0,1
1559,2016,0.0003,Maiz,Zona 2,Entre Ríos,0,1
1560,2018,0.00537058,Maiz,Zona 2,Entre Ríos,0,1
1561,2017,0.00030648000000000003,Maiz,Zona 4,Entre Ríos,0,1
1562,2015,0.01029068,Maiz,Zona 5,Entre Ríos,0,1
1563,2016,0.003305,Maiz,Zona 5,Entre Ríos,0,1
1564,2017,0.0411701,Maiz,Zona 5,Entre Ríos,0,1
1565,2018,0.01905714,Maiz,Zona 5,Entre Ríos,0,1
1566,2019,0.05200217000000001,Maiz,Zona 5,Entre Ríos,0,1
1567,2020,0.01704,Maiz,Zona 5,Entre Ríos,0,1
1568,2015,0.0011952,Maiz,Zona 6,Entre Ríos,0,1
1569,2016,0.00803345,Maiz,Zona 6,Entre Ríos,0,1
1570,2017,0.00242114,Maiz,Zona 6,Entre Ríos,0,1
1571,2018,0.00042,Maiz,Zona 6,Entre Ríos,0,1
1572,2019,0.01919664,Maiz,Zona 6,Entre Ríos,0,1
1573,2015,0.00014718,Maiz,Zona 7,Entre Ríos,0,1
1574,2016,0.00012868,Maiz,Zona 7,Entre Ríos,0,1
1575,2018,0.00011664,Maiz,Zona 7,Entre Ríos,0,1
1576,2015,0.00258777,Maiz,Zona 8,Entre Ríos,0,1
1577,2016,0.00310998,Maiz,Zona 8,Entre Ríos,0,1
1578,2017,0.0002,Maiz,Zona 8,Entre Ríos,0,1
1579,2018,0.00054108,Maiz,Zona 8,Entre Ríos,0,1
1580,2019,6e-05,Maiz,Zona 8,Entre Ríos,0,1
1581,2015,0.00083591,Maiz,Zona 9,Entre Ríos,0,1
1582,2016,0.006207299999999999,Maiz,Zona 9,Entre Ríos,0,1
1583,2017,0.00256,Maiz,Zona 9,Entre Ríos,0,1
1584,2018,4e-05,Maiz,Zona 9,Entre Ríos,0,1
1585,2019,0.00051091,Maiz,Zona 9,Entre Ríos,0,1
1586,2015,0.00181,Soja,B.Blanca,Entre Ríos,0,1
1587,2017,0.00102,Soja,B.Blanca,Entre Ríos,0,1
1588,2015,0.00044266000000000005,Soja,Bs As,Entre Ríos,0,1
1589,2016,0.00026914999999999996,Soja,Bs As,Entre Ríos,0,1
1590,2015,0.00042,Soja,Cordoba,Entre Ríos,0,1
1591,2016,0.00034114999999999997,Soja,Cordoba,Entre Ríos,0,1
1592,2017,0.00035579000000000003,Soja,Cordoba,Entre Ríos,0,1
1593,2018,2.5e-05,Soja,Cordoba,Entre Ríos,0,1
1594,2015,0.0003,Soja,Quequen,Entre Ríos,0,1
1595,2016,0.000208,Soja,Quequen,Entre Ríos,0,1
1596,2017,0.00098484,Soja,Quequen,Entre Ríos,0,1
1597,2015,1.05701134,Soja,Rosario N,Entre Ríos,0,1
1598,2016,0.9667142900000004,Soja,Rosario N,Entre Ríos,0,1
1599,2017,0.9449241899999999,Soja,Rosario N,Entre Ríos,0,1
1600,2018,0.5061558700000001,Soja,Rosario N,Entre Ríos,0,1
1601,2019,0.7014880899999999,Soja,Rosario N,Entre Ríos,0,1
1602,2020,0.1872367,Soja,Rosario N,Entre Ríos,0,1
1603,2015,0.29673371000000015,Soja,Rosario S,Entre Ríos,0,1
1604,2016,0.23361771000000003,Soja,Rosario S,Entre Ríos,0,1
1605,2017,0.24910197999999997,Soja,Rosario S,Entre Ríos,0,1
1606,2018,0.11482384000000002,Soja,Rosario S,Entre Ríos,0,1
1607,2019,0.33048812999999994,Soja,Rosario S,Entre Ríos,0,1
1608,2020,0.0615302,Soja,Rosario S,Entre Ríos,0,1
1609,2015,6.965e-05,Soja,Zona 1,Entre Ríos,0,1
1610,2017,0.001,Soja,Zona 11,Entre Ríos,0,1
1611,2019,3.18e-05,Soja,Zona 11,Entre Ríos,0,1
1612,2015,0.08393508,Soja,Zona 12,Entre Ríos,0,1
1613,2016,0.15790279000000002,Soja,Zona 12,Entre Ríos,0,1
1614,2017,0.16426584,Soja,Zona 12,Entre Ríos,0,1
1615,2018,0.03230301,Soja,Zona 12,Entre Ríos,0,1
1616,2019,0.035072660000000005,Soja,Zona 12,Entre Ríos,0,1
1617,2020,0.013669,Soja,Zona 12,Entre Ríos,0,1
1618,2015,0.7849812199999999,Soja,Zona 13,Entre Ríos,0,1
1619,2016,0.5638612700000001,Soja,Zona 13,Entre Ríos,0,1
1620,2017,0.5736373300000002,Soja,Zona 13,Entre Ríos,0,1
1621,2018,0.3001255499999999,Soja,Zona 13,Entre Ríos,0,1
1622,2019,0.5008117199999998,Soja,Zona 13,Entre Ríos,0,1
1623,2020,0.06122358,Soja,Zona 13,Entre Ríos,0,1
1624,2015,0.045315039999999994,Soja,Zona 14,Entre Ríos,0,1
1625,2016,0.037234550000000005,Soja,Zona 14,Entre Ríos,0,1
1626,2017,0.03881591,Soja,Zona 14,Entre Ríos,0,1
1627,2018,0.00744578,Soja,Zona 14,Entre Ríos,0,1
1628,2019,0.01348041,Soja,Zona 14,Entre Ríos,0,1
1629,2020,0.00146,Soja,Zona 14,Entre Ríos,0,1
1630,2015,0.00022215,Soja,Zona 15,Entre Ríos,0,1
1631,2018,6e-05,Soja,Zona 16,Entre Ríos,0,1
1632,2019,6e-05,Soja,Zona 16,Entre Ríos,0,1
1633,2020,6e-05,Soja,Zona 16,Entre Ríos,0,1
1634,2016,0.00093865,Soja,Zona 17,Entre Ríos,0,1
1635,2018,0.00024,Soja,Zona 17,Entre Ríos,0,1
1636,2015,0.30456903,Soja,Zona 18,Entre Ríos,0,1
1637,2016,0.21833175000000002,Soja,Zona 18,Entre Ríos,0,1
1638,2017,0.2500003,Soja,Zona 18,Entre Ríos,0,1
1639,2018,0.13321407999999996,Soja,Zona 18,Entre Ríos,0,1
