,Cultivo,Ano,Origen,Destino,Cantidad
908,Soja,2018,Ciudad Autónoma de Buenos Aires,Zona 11,0.0009977000000000002
909,Soja,2019,Ciudad Autónoma de Buenos Aires,Zona 11,0.00154762
910,Soja,2015,Ciudad Autónoma de Buenos Aires,Zona 12,0.05774782
911,Soja,2016,Ciudad Autónoma de Buenos Aires,Zona 12,0.0745709
912,Soja,2017,Ciudad Autónoma de Buenos Aires,Zona 12,0.10234439999999999
913,Soja,2018,Ciudad Autónoma de Buenos Aires,Zona 12,0.06689407000000001
914,Soja,2019,Ciudad Autónoma de Buenos Aires,Zona 12,1.8429999999999998e-05
915,Soja,2020,Ciudad Autónoma de Buenos Aires,Zona 12,3e-05
916,Soja,2015,Ciudad Autónoma de Buenos Aires,Zona 13,0.00425754
917,Soja,2016,Ciudad Autónoma de Buenos Aires,Zona 13,0.0036956999999999992
918,Soja,2017,Ciudad Autónoma de Buenos Aires,Zona 13,0.0015
919,Soja,2018,Ciudad Autónoma de Buenos Aires,Zona 13,0.00043995
920,Soja,2019,Ciudad Autónoma de Buenos Aires,Zona 13,0.011737160000000002
921,Soja,2020,Ciudad Autónoma de Buenos Aires,Zona 13,0.000408
922,Soja,2015,Ciudad Autónoma de Buenos Aires,Zona 14,0.0006971799999999999
923,Soja,2017,Ciudad Autónoma de Buenos Aires,Zona 14,0.0003
924,Soja,2018,Ciudad Autónoma de Buenos Aires,Zona 14,0.00015941
925,Soja,2019,Ciudad Autónoma de Buenos Aires,Zona 14,0.00118972
926,Soja,2015,Ciudad Autónoma de Buenos Aires,Zona 15,0.0029713999999999995
927,Soja,2016,Ciudad Autónoma de Buenos Aires,Zona 15,0.0014180899999999999
928,Soja,2017,Ciudad Autónoma de Buenos Aires,Zona 15,0.00019566999999999997
929,Soja,2018,Ciudad Autónoma de Buenos Aires,Zona 15,0.00033087
930,Soja,2019,Ciudad Autónoma de Buenos Aires,Zona 15,0.00034113
931,Soja,2017,Ciudad Autónoma de Buenos Aires,Zona 17,0.00014672
932,Soja,2019,Ciudad Autónoma de Buenos Aires,Zona 17,0.025
933,Soja,2015,Ciudad Autónoma de Buenos Aires,Zona 5,0.00297152
934,Soja,2016,Ciudad Autónoma de Buenos Aires,Zona 5,0.03266078
935,Soja,2017,Ciudad Autónoma de Buenos Aires,Zona 5,0.00841117
936,Soja,2018,Ciudad Autónoma de Buenos Aires,Zona 5,0.00164075
937,Soja,2019,Ciudad Autónoma de Buenos Aires,Zona 5,0.01708915
938,Soja,2015,Ciudad Autónoma de Buenos Aires,Zona 6,0.01013098
939,Soja,2016,Ciudad Autónoma de Buenos Aires,Zona 6,0.009175
940,Soja,2017,Ciudad Autónoma de Buenos Aires,Zona 6,0.005436
941,Soja,2018,Ciudad Autónoma de Buenos Aires,Zona 6,0.01246891
942,Soja,2019,Ciudad Autónoma de Buenos Aires,Zona 6,0.056933899999999996
943,Soja,2020,Ciudad Autónoma de Buenos Aires,Zona 6,9e-05
944,Soja,2016,Ciudad Autónoma de Buenos Aires,Zona 7,8.5e-05
945,Soja,2017,Ciudad Autónoma de Buenos Aires,Zona 7,0.000938
946,Soja,2018,Ciudad Autónoma de Buenos Aires,Zona 7,0.027705059999999997
947,Soja,2019,Ciudad Autónoma de Buenos Aires,Zona 7,0.06172153999999999
948,Soja,2020,Ciudad Autónoma de Buenos Aires,Zona 7,0.00018
949,Soja,2015,Ciudad Autónoma de Buenos Aires,Zona 8,0.00374594
950,Soja,2016,Ciudad Autónoma de Buenos Aires,Zona 8,0.00334858
951,Soja,2017,Ciudad Autónoma de Buenos Aires,Zona 8,0.00011884000000000001
952,Soja,2018,Ciudad Autónoma de Buenos Aires,Zona 8,0.00070978
953,Soja,2019,Ciudad Autónoma de Buenos Aires,Zona 8,0.10901379
954,Soja,2020,Ciudad Autónoma de Buenos Aires,Zona 8,0.00027
955,Soja,2017,Ciudad Autónoma de Buenos Aires,Zona 9,0.002245
956,Soja,2018,Ciudad Autónoma de Buenos Aires,Zona 9,6.053999999999999e-05
957,Trigo,2015,Ciudad Autónoma de Buenos Aires,B.Blanca,0.0014684000000000001
958,Trigo,2016,Ciudad Autónoma de Buenos Aires,B.Blanca,0.00408518
959,Trigo,2017,Ciudad Autónoma de Buenos Aires,B.Blanca,0.03816871
960,Trigo,2018,Ciudad Autónoma de Buenos Aires,B.Blanca,0.012427869999999999
961,Trigo,2019,Ciudad Autónoma de Buenos Aires,B.Blanca,0.03555118
962,Trigo,2020,Ciudad Autónoma de Buenos Aires,B.Blanca,0.02054
963,Trigo,2015,Ciudad Autónoma de Buenos Aires,Bs As,6.52600000000001e-05
964,Trigo,2016,Ciudad Autónoma de Buenos Aires,Bs As,0.0028247600000000004
965,Trigo,2017,Ciudad Autónoma de Buenos Aires,Bs As,0.00288
966,Trigo,2018,Ciudad Autónoma de Buenos Aires,Bs As,0.00921
967,Trigo,2019,Ciudad Autónoma de Buenos Aires,Bs As,0.01078877
968,Trigo,2015,Ciudad Autónoma de Buenos Aires,Quequen,0.00102
969,Trigo,2016,Ciudad Autónoma de Buenos Aires,Quequen,0.00209
970,Trigo,2017,Ciudad Autónoma de Buenos Aires,Quequen,0.00094903
971,Trigo,2018,Ciudad Autónoma de Buenos Aires,Quequen,0.0041
972,Trigo,2019,Ciudad Autónoma de Buenos Aires,Quequen,0.010381040000000001
973,Trigo,2020,Ciudad Autónoma de Buenos Aires,Quequen,0.00102
974,Trigo,2015,Ciudad Autónoma de Buenos Aires,Rosario N,0.00795202
975,Trigo,2016,Ciudad Autónoma de Buenos Aires,Rosario N,0.00991477
976,Trigo,2017,Ciudad Autónoma de Buenos Aires,Rosario N,0.005114690000000001
977,Trigo,2018,Ciudad Autónoma de Buenos Aires,Rosario N,0.016278420000000002
978,Trigo,2019,Ciudad Autónoma de Buenos Aires,Rosario N,0.11121642
979,Trigo,2020,Ciudad Autónoma de Buenos Aires,Rosario N,0.07089
980,Trigo,2015,Ciudad Autónoma de Buenos Aires,Rosario S,0.00042
981,Trigo,2016,Ciudad Autónoma de Buenos Aires,Rosario S,0.001127
982,Trigo,2017,Ciudad Autónoma de Buenos Aires,Rosario S,0.0007200399999999999
983,Trigo,2018,Ciudad Autónoma de Buenos Aires,Rosario S,0.01328
984,Trigo,2019,Ciudad Autónoma de Buenos Aires,Rosario S,0.10199493000000001
985,Trigo,2020,Ciudad Autónoma de Buenos Aires,Rosario S,0.01406
986,Trigo,2017,Ciudad Autónoma de Buenos Aires,Zona 11,0.0023
987,Trigo,2015,Ciudad Autónoma de Buenos Aires,Zona 12,0.0008079100000000001
988,Trigo,2016,Ciudad Autónoma de Buenos Aires,Zona 12,0.00101
989,Trigo,2017,Ciudad Autónoma de Buenos Aires,Zona 12,0.00060415
990,Trigo,2018,Ciudad Autónoma de Buenos Aires,Zona 12,0.0003
991,Trigo,2015,Ciudad Autónoma de Buenos Aires,Zona 13,0.00688
992,Trigo,2016,Ciudad Autónoma de Buenos Aires,Zona 13,0.00296
993,Trigo,2017,Ciudad Autónoma de Buenos Aires,Zona 13,0.0025866599999999997
994,Trigo,2018,Ciudad Autónoma de Buenos Aires,Zona 13,0.008573029999999999
995,Trigo,2019,Ciudad Autónoma de Buenos Aires,Zona 13,0.00723834
996,Trigo,2017,Ciudad Autónoma de Buenos Aires,Zona 17,0.00041
997,Trigo,2019,Ciudad Autónoma de Buenos Aires,Zona 17,0.00815769
998,Trigo,2020,Ciudad Autónoma de Buenos Aires,Zona 17,0.004
999,Trigo,2018,Ciudad Autónoma de Buenos Aires,Zona 18,3e-05
1000,Trigo,2019,Ciudad Autónoma de Buenos Aires,Zona 18,0.00040043
1001,Trigo,2016,Ciudad Autónoma de Buenos Aires,Zona 2,0.00018
1002,Trigo,2015,Ciudad Autónoma de Buenos Aires,Zona 3,0.005855
1003,Trigo,2016,Ciudad Autónoma de Buenos Aires,Zona 3,0.0045
1004,Trigo,2017,Ciudad Autónoma de Buenos Aires,Zona 3,0.00156
1005,Trigo,2018,Ciudad Autónoma de Buenos Aires,Zona 3,0.00071
1006,Trigo,2019,Ciudad Autónoma de Buenos Aires,Zona 3,0.00099
1007,Trigo,2015,Ciudad Autónoma de Buenos Aires,Zona 5,0.0136715
1008,Trigo,2016,Ciudad Autónoma de Buenos Aires,Zona 5,0.004345559999999999
1009,Trigo,2017,Ciudad Autónoma de Buenos Aires,Zona 5,0.00145677
1010,Trigo,2018,Ciudad Autónoma de Buenos Aires,Zona 5,0.010623380000000002
1011,Trigo,2019,Ciudad Autónoma de Buenos Aires,Zona 5,0.00518712
1012,Trigo,2020,Ciudad Autónoma de Buenos Aires,Zona 5,0.00015
1013,Trigo,2015,Ciudad Autónoma de Buenos Aires,Zona 6,3e-05
1014,Trigo,2016,Ciudad Autónoma de Buenos Aires,Zona 6,0.00018
1015,Trigo,2017,Ciudad Autónoma de Buenos Aires,Zona 6,0.00220962
1016,Trigo,2018,Ciudad Autónoma de Buenos Aires,Zona 6,0.00065
1017,Trigo,2019,Ciudad Autónoma de Buenos Aires,Zona 6,0.01915325
1018,Trigo,2020,Ciudad Autónoma de Buenos Aires,Zona 6,0.00039
1019,Trigo,2016,Ciudad Autónoma de Buenos Aires,Zona 7,0.0006
1020,Trigo,2017,Ciudad Autónoma de Buenos Aires,Zona 7,0.00099
1021,Trigo,2018,Ciudad Autónoma de Buenos Aires,Zona 7,1.6e-05
1022,Trigo,2019,Ciudad Autónoma de Buenos Aires,Zona 7,0.01191084
1023,Trigo,2015,Ciudad Autónoma de Buenos Aires,Zona 8,0.00068
1024,Trigo,2016,Ciudad Autónoma de Buenos Aires,Zona 8,0.00047205
1025,Trigo,2017,Ciudad Autónoma de Buenos Aires,Zona 8,0.001
1026,Trigo,2018,Ciudad Autónoma de Buenos Aires,Zona 8,3e-05
1027,Trigo,2019,Ciudad Autónoma de Buenos Aires,Zona 8,0.0022
1028,Trigo,2015,Ciudad Autónoma de Buenos Aires,Zona 9,0.00526932
1029,Maiz,2017,Corrientes,Cordoba,3e-05
1030,Maiz,2015,Corrientes,Rosario N,2.642e-05
1031,Maiz,2016,Corrientes,Rosario N,0.000385
1032,Maiz,2017,Corrientes,Rosario N,0.0027
1033,Maiz,2018,Corrientes,Rosario N,8.926e-05
1034,Maiz,2019,Corrientes,Rosario N,0.000318
1035,Maiz,2020,Corrientes,Rosario N,0.00372
1036,Maiz,2015,Corrientes,Rosario S,0.00021
1037,Maiz,2016,Corrientes,Rosario S,0.000146
1038,Maiz,2017,Corrientes,Rosario S,0.0014104
1039,Maiz,2018,Corrientes,Rosario S,9e-05
1040,Maiz,2016,Corrientes,Zona 11,0.0001
1041,Maiz,2016,Corrientes,Zona 12,0.00051
1042,Maiz,2015,Corrientes,Zona 13,0.00606
1043,Maiz,2016,Corrientes,Zona 13,0.00659
1044,Maiz,2017,Corrientes,Zona 13,0.00205
1045,Maiz,2016,Corrientes,Zona 14,6e-05
1046,Maiz,2015,Corrientes,Zona 18,0.0006
1047,Maiz,2017,Corrientes,Zona 18,0.002
1048,Maiz,2018,Corrientes,Zona 18,0.001
1049,Maiz,2017,Corrientes,Zona 5,0.00032
1050,Maiz,2018,Corrientes,Zona 5,0.00024
1051,Maiz,2016,Corrientes,Zona 7,9.042e-05
1052,Maiz,2015,Corrientes,Zona 9,0.03004957
1053,Maiz,2016,Corrientes,Zona 9,0.010912880000000002
1054,Maiz,2017,Corrientes,Zona 9,0.00395227
1055,Maiz,2019,Corrientes,Zona 9,0.0005033700000000001
1056,Soja,2017,Corrientes,Cordoba,3e-05
1057,Soja,2017,Corrientes,Quequen,0.00018
1058,Soja,2015,Corrientes,Rosario N,0.004240120000000001
1059,Soja,2016,Corrientes,Rosario N,0.0021038000000000003
1060,Soja,2017,Corrientes,Rosario N,0.00426595
1061,Soja,2018,Corrientes,Rosario N,0.00011797
1062,Soja,2019,Corrientes,Rosario N,0.0007301199999999999
1063,Soja,2020,Corrientes,Rosario N,0.00125
1064,Soja,2015,Corrientes,Rosario S,0.00237744
1065,Soja,2017,Corrientes,Rosario S,0.00114
1066,Soja,2019,Corrientes,Rosario S,0.00012
1067,Soja,2020,Corrientes,Rosario S,0.00012
1068,Soja,2017,Corrientes,Zona 11,0.00012
1069,Soja,2015,Corrientes,Zona 12,1.676e-05
1070,Soja,2016,Corrientes,Zona 12,0.00033642000000000003
1071,Soja,2017,Corrientes,Zona 12,0.0008079
1072,Soja,2015,Corrientes,Zona 13,6e-05
1073,Soja,2018,Corrientes,Zona 13,0.00029
1074,Soja,2019,Corrientes,Zona 13,0.000948
1075,Soja,2020,Corrientes,Zona 13,0.00033
1076,Soja,2015,Corrientes,Zona 14,7.751999999999999e-05
1077,Soja,2017,Corrientes,Zona 14,2.9e-05
1078,Soja,2017,Corrientes,Zona 18,0.0004
1079,Soja,2016,Corrientes,Zona 5,0.00059946
1080,Soja,2017,Corrientes,Zona 5,0.00105
1081,Soja,2017,Corrientes,Zona 6,0.00036
1082,Soja,2015,Corrientes,Zona 8,2e-06
1083,Soja,2018,Corrientes,Zona 8,2.8e-05
1084,Soja,2015,Corrientes,Zona 9,0.00595275
1085,Soja,2016,Corrientes,Zona 9,0.0021542700000000002
1086,Soja,2017,Corrientes,Zona 9,0.0005351299999999999
1087,Trigo,2015,Corrientes,Bs As,0.0006
1088,Trigo,2016,Corrientes,Bs As,0.0003
1089,Trigo,2017,Corrientes,Bs As,0.00047
1090,Trigo,2016,Corrientes,Rosario N,0.00045809
1091,Trigo,2017,Corrientes,Rosario N,0.00012
1092,Trigo,2018,Corrientes,Rosario N,0.0005838999999999999
1093,Trigo,2019,Corrientes,Rosario N,0.001
1094,Trigo,2017,Corrientes,Rosario S,0.001473
1095,Trigo,2019,Corrientes,Rosario S,3e-05
1096,Trigo,2015,Corrientes,Zona 13,0.001736
1097,Trigo,2018,Corrientes,Zona 13,0.00250907
1098,Trigo,2016,Corrientes,Zona 17,0.004
1099,Trigo,2017,Corrientes,Zona 17,0.00195003
1100,Trigo,2018,Corrientes,Zona 17,0.00018
1101,Trigo,2015,Corrientes,Zona 18,0.00065
1102,Trigo,2015,Corrientes,Zona 5,6e-05
1103,Trigo,2015,Corrientes,Zona 9,0.00033053
1104,Trigo,2016,Corrientes,Zona 9,0.00011805
1105,Trigo,2017,Corrientes,Zona 9,0.00063
1106,Trigo,2018,Corrientes,Zona 9,4.167e-05
1107,Maiz,2015,Córdoba,B.Blanca,0.058669030000000004
1108,Maiz,2016,Córdoba,B.Blanca,0.01358792
1109,Maiz,2017,Córdoba,B.Blanca,0.029169890000000004
1110,Maiz,2018,Córdoba,B.Blanca,0.02316827
1111,Maiz,2019,Córdoba,B.Blanca,0.23878325
1112,Maiz,2020,Córdoba,B.Blanca,0.034632
1113,Maiz,2015,Córdoba,Bs As,0.0073582299999999995
1114,Maiz,2016,Córdoba,Bs As,0.00101756
1115,Maiz,2017,Córdoba,Bs As,0.00767949
1116,Maiz,2018,Córdoba,Bs As,0.00306
1117,Maiz,2019,Córdoba,Bs As,0.000422
1118,Maiz,2020,Córdoba,Bs As,9e-05
1119,Maiz,2015,Córdoba,Cordoba,0.36344069999999995
1120,Maiz,2016,Córdoba,Cordoba,0.38264729000000003
1121,Maiz,2017,Córdoba,Cordoba,0.35490279
1122,Maiz,2018,Córdoba,Cordoba,0.37672844000000005
1123,Maiz,2019,Córdoba,Cordoba,0.48027989
1124,Maiz,2020,Córdoba,Cordoba,0.0373656
1125,Maiz,2021,Córdoba,Cordoba,0.0014663299999999998
1126,Maiz,2016,Córdoba,Quequen,0.00015
1127,Maiz,2017,Córdoba,Quequen,0.00011784000000000001
1128,Maiz,2018,Córdoba,Quequen,0.0003
1129,Maiz,2019,Córdoba,Quequen,0.003837
1130,Maiz,2020,Córdoba,Quequen,0.002
1131,Maiz,2015,Córdoba,Resto del País,0.01129
1132,Maiz,2016,Córdoba,Resto del País,0.01392
1133,Maiz,2017,Córdoba,Resto del País,0.01180395
1134,Maiz,2018,Córdoba,Resto del País,0.00161
1135,Maiz,2019,Córdoba,Resto del País,0.00507
1136,Maiz,2015,Córdoba,Rosario N,2.0877191200000005
1137,Maiz,2016,Córdoba,Rosario N,3.012363780000001
1138,Maiz,2017,Córdoba,Rosario N,3.3441862199999988
1139,Maiz,2018,Córdoba,Rosario N,3.023839790000002
1140,Maiz,2019,Córdoba,Rosario N,4.84635209
1141,Maiz,2020,Córdoba,Rosario N,2.21263226
1142,Maiz,2022,Córdoba,Rosario N,0.0002
1143,Maiz,2015,Córdoba,Rosario S,1.3586237000000003
1144,Maiz,2016,Córdoba,Rosario S,2.05848974
1145,Maiz,2017,Córdoba,Rosario S,2.4292581
1146,Maiz,2018,Córdoba,Rosario S,2.5672348500000006
1147,Maiz,2019,Córdoba,Rosario S,3.2554326300000005
1148,Maiz,2020,Córdoba,Rosario S,1.03255887
1149,Maiz,2022,Córdoba,Rosario S,0.001
1150,Maiz,2015,Córdoba,Zona 1,0.0007669199999999999
1151,Maiz,2016,Córdoba,Zona 1,0.00034357
1152,Maiz,2017,Córdoba,Zona 1,0.0007508100000000001
1153,Maiz,2018,Córdoba,Zona 1,0.0015724799999999998
1154,Maiz,2019,Córdoba,Zona 1,0.0052920300000000005
1155,Maiz,2015,Córdoba,Zona 10,0.21671605999999996
1156,Maiz,2016,Córdoba,Zona 10,0.15598784999999998
1157,Maiz,2017,Córdoba,Zona 10,0.29399284000000003
1158,Maiz,2018,Córdoba,Zona 10,0.25348527
1159,Maiz,2019,Córdoba,Zona 10,0.28697455
1160,Maiz,2020,Córdoba,Zona 10,0.02130503
1161,Maiz,2015,Córdoba,Zona 11,0.2711404
1162,Maiz,2016,Córdoba,Zona 11,0.28391073999999994
1163,Maiz,2017,Córdoba,Zona 11,0.28235456
1164,Maiz,2018,Córdoba,Zona 11,0.25546174999999993
1165,Maiz,2019,Córdoba,Zona 11,0.397244
1166,Maiz,2020,Córdoba,Zona 11,0.07778029
1167,Maiz,2015,Córdoba,Zona 12,0.26973963999999995
1168,Maiz,2016,Córdoba,Zona 12,0.35035287
1169,Maiz,2017,Córdoba,Zona 12,0.48749174999999983
1170,Maiz,2018,Córdoba,Zona 12,0.24126848999999997
1171,Maiz,2019,Córdoba,Zona 12,0.32203986000000007
1172,Maiz,2020,Córdoba,Zona 12,0.10964
1173,Maiz,2015,Córdoba,Zona 13,0.10309090000000001
1174,Maiz,2016,Córdoba,Zona 13,0.07994349000000002
1175,Maiz,2017,Córdoba,Zona 13,0.06317523
1176,Maiz,2018,Córdoba,Zona 13,0.07114637
1177,Maiz,2019,Córdoba,Zona 13,0.04781499999999999
1178,Maiz,2020,Córdoba,Zona 13,0.0033
1179,Maiz,2015,Córdoba,Zona 14,0.16631988000000003
1180,Maiz,2016,Córdoba,Zona 14,0.27563147
1181,Maiz,2017,Córdoba,Zona 14,0.31067246000000004
1182,Maiz,2018,Córdoba,Zona 14,0.17679643000000003
1183,Maiz,2019,Córdoba,Zona 14,0.20013653000000003
1184,Maiz,2020,Córdoba,Zona 14,0.0370446
1185,Maiz,2015,Córdoba,Zona 15,0.0010306500000000004
1186,Maiz,2016,Córdoba,Zona 15,0.00117493
1187,Maiz,2017,Córdoba,Zona 15,0.00365276
1188,Maiz,2018,Córdoba,Zona 15,0.009042719999999999
1189,Maiz,2019,Córdoba,Zona 15,0.00223886
1190,Maiz,2020,Córdoba,Zona 15,0.0005
1191,Maiz,2015,Córdoba,Zona 16,0.00105693
1192,Maiz,2016,Córdoba,Zona 16,0.006625
1193,Maiz,2017,Córdoba,Zona 16,0.00402304
1194,Maiz,2018,Córdoba,Zona 16,0.00035528
1195,Maiz,2019,Córdoba,Zona 16,0.00021
1196,Maiz,2015,Córdoba,Zona 17,0.046
1197,Maiz,2018,Córdoba,Zona 17,0.00015
1198,Maiz,2019,Córdoba,Zona 17,0.014
1199,Maiz,2020,Córdoba,Zona 17,0.00543
1200,Maiz,2015,Córdoba,Zona 18,0.13296622000000002
1201,Maiz,2016,Córdoba,Zona 18,0.05380722000000001
1202,Maiz,2017,Córdoba,Zona 18,0.07131733000000001
1203,Maiz,2018,Córdoba,Zona 18,0.07464171999999998
1204,Maiz,2019,Córdoba,Zona 18,0.02615597
1205,Maiz,2020,Córdoba,Zona 18,0.00036
1206,Maiz,2015,Córdoba,Zona 2,0.00253
1207,Maiz,2016,Córdoba,Zona 2,0.004247600000000001
1208,Maiz,2017,Córdoba,Zona 2,0.0011277999999999998
1209,Maiz,2018,Córdoba,Zona 2,0.001
1210,Maiz,2019,Córdoba,Zona 2,0.00619425
1211,Maiz,2020,Córdoba,Zona 2,9e-05
1212,Maiz,2015,Córdoba,Zona 3,0.001
1213,Maiz,2019,Córdoba,Zona 3,6e-05
1214,Maiz,2015,Córdoba,Zona 4,0.00186
1215,Maiz,2016,Córdoba,Zona 4,0.00212
1216,Maiz,2017,Córdoba,Zona 4,0.00010193000000000001
1217,Maiz,2020,Córdoba,Zona 4,0.001
1218,Maiz,2015,Córdoba,Zona 5,0.0529034
1219,Maiz,2016,Córdoba,Zona 5,0.10023968
1220,Maiz,2017,Córdoba,Zona 5,0.0180049
1221,Maiz,2018,Córdoba,Zona 5,0.01543077
1222,Maiz,2019,Córdoba,Zona 5,0.046703020000000005
1223,Maiz,2020,Córdoba,Zona 5,0.00065
1224,Maiz,2015,Córdoba,Zona 6,0.058670509999999995
1225,Maiz,2016,Córdoba,Zona 6,0.025013880000000002
1226,Maiz,2017,Córdoba,Zona 6,0.014636169999999999
1227,Maiz,2018,Córdoba,Zona 6,0.01563826
1228,Maiz,2019,Córdoba,Zona 6,0.01790551
1229,Maiz,2020,Córdoba,Zona 6,0.00304
1230,Maiz,2015,Córdoba,Zona 7,0.019702310000000004
1231,Maiz,2016,Córdoba,Zona 7,0.027702759999999996
1232,Maiz,2017,Córdoba,Zona 7,0.00555162
1233,Maiz,2018,Córdoba,Zona 7,0.026394780000000003
1234,Maiz,2019,Córdoba,Zona 7,0.021022649999999997
1235,Maiz,2020,Córdoba,Zona 7,0.00745573
1236,Maiz,2015,Córdoba,Zona 8,0.89448057
1237,Maiz,2016,Córdoba,Zona 8,0.9101931000000002
1238,Maiz,2017,Córdoba,Zona 8,0.9480431099999999
1239,Maiz,2018,Córdoba,Zona 8,0.9222673199999998
1240,Maiz,2019,Córdoba,Zona 8,0.9682401299999999
1241,Maiz,2020,Córdoba,Zona 8,0.14766993
1242,Maiz,2015,Córdoba,Zona 9,1.2000624100000001
1243,Maiz,2016,Córdoba,Zona 9,1.32519053
1244,Maiz,2017,Córdoba,Zona 9,1.22778026
1245,Maiz,2018,Córdoba,Zona 9,1.2916568799999997
1246,Maiz,2019,Córdoba,Zona 9,1.2807481399999996
1247,Maiz,2020,Córdoba,Zona 9,0.067927
1248,Soja,2015,Córdoba,B.Blanca,0.02261679
1249,Soja,2016,Córdoba,B.Blanca,0.02881762
1250,Soja,2017,Córdoba,B.Blanca,0.0041805
1251,Soja,2018,Córdoba,B.Blanca,0.01108
1252,Soja,2019,Córdoba,B.Blanca,0.01019549
1253,Soja,2020,Córdoba,B.Blanca,0.00362
1254,Soja,2015,Córdoba,Bs As,0.00193147
1255,Soja,2016,Córdoba,Bs As,0.00030014
1256,Soja,2017,Córdoba,Bs As,0.000745
1257,Soja,2018,Córdoba,Bs As,0.00024466
1258,Soja,2019,Córdoba,Bs As,0.00020800999999999998
1259,Soja,2015,Córdoba,Cordoba,0.5384930900000002
1260,Soja,2016,Córdoba,Cordoba,0.46037938
1261,Soja,2017,Córdoba,Cordoba,0.3621533699999999
1262,Soja,2018,Córdoba,Cordoba,0.2023579799999999
1263,Soja,2019,Córdoba,Cordoba,0.4097031200000001
1264,Soja,2020,Córdoba,Cordoba,0.03776109
1265,Soja,2015,Córdoba,Quequen,0.00073626
1266,Soja,2016,Córdoba,Quequen,0.00587
1267,Soja,2017,Córdoba,Quequen,0.00018
1268,Soja,2018,Córdoba,Quequen,0.00818253
1269,Soja,2019,Córdoba,Quequen,0.00038887
1270,Soja,2015,Córdoba,Resto del País,0.00558845
1271,Soja,2016,Córdoba,Resto del País,0.00024
1272,Soja,2017,Córdoba,Resto del País,0.00013890000000000002
1273,Soja,2018,Córdoba,Resto del País,7.887000000000001e-05
1274,Soja,2019,Córdoba,Resto del País,0.00036
1275,Soja,2015,Córdoba,Rosario N,5.48731478
1276,Soja,2016,Córdoba,Rosario N,5.57483046
1277,Soja,2017,Córdoba,Rosario N,4.103303540000001
1278,Soja,2018,Córdoba,Rosario N,3.615202559999997
1279,Soja,2019,Córdoba,Rosario N,4.644286629999998
1280,Soja,2020,Córdoba,Rosario N,1.3352663200000001
1281,Soja,2021,Córdoba,Rosario N,0.000866
1282,Soja,2015,Córdoba,Rosario S,1.3782268400000002
1283,Soja,2016,Córdoba,Rosario S,1.5243493799999996
1284,Soja,2017,Córdoba,Rosario S,1.8002655400000005
1285,Soja,2018,Córdoba,Rosario S,1.0694211999999998
1286,Soja,2019,Córdoba,Rosario S,1.4449668699999996
1287,Soja,2020,Córdoba,Rosario S,0.26991423
1288,Soja,2015,Córdoba,Zona 1,0.000146
1289,Soja,2016,Córdoba,Zona 1,0.0011575
1290,Soja,2017,Córdoba,Zona 1,0.0012857400000000003
1291,Soja,2018,Córdoba,Zona 1,0.0020215800000000003
1292,Soja,2019,Córdoba,Zona 1,0.0024160500000000003
1293,Soja,2015,Córdoba,Zona 10,0.2691234199999999
1294,Soja,2016,Córdoba,Zona 10,0.1834775199999999
1295,Soja,2017,Córdoba,Zona 10,0.10373921
1296,Soja,2018,Córdoba,Zona 10,0.09918888999999999
1297,Soja,2019,Córdoba,Zona 10,0.20967075000000002
1298,Soja,2020,Córdoba,Zona 10,0.025856979999999998
1299,Soja,2015,Córdoba,Zona 11,1.0398646899999997
1300,Soja,2016,Córdoba,Zona 11,0.9146532
1301,Soja,2017,Córdoba,Zona 11,0.6157063800000001
1302,Soja,2018,Córdoba,Zona 11,0.3468668499999999
1303,Soja,2019,Córdoba,Zona 11,0.6692488899999995
1304,Soja,2020,Córdoba,Zona 11,0.02430723
1305,Soja,2015,Córdoba,Zona 12,0.3961418099999999
1306,Soja,2016,Córdoba,Zona 12,0.3425569000000001
1307,Soja,2017,Córdoba,Zona 12,0.45405152
1308,Soja,2018,Córdoba,Zona 12,0.29572951999999997
1309,Soja,2019,Córdoba,Zona 12,0.17198178000000003
1310,Soja,2020,Córdoba,Zona 12,0.024309
1311,Soja,2015,Córdoba,Zona 13,0.00039
1312,Soja,2016,Córdoba,Zona 13,0.008037019999999999
1313,Soja,2017,Córdoba,Zona 13,0.00428344
1314,Soja,2018,Córdoba,Zona 13,0.07261692000000003
1315,Soja,2019,Córdoba,Zona 13,0.00733864
1316,Soja,2020,Córdoba,Zona 13,5.6e-05
1317,Soja,2015,Córdoba,Zona 14,0.21227362
1318,Soja,2016,Córdoba,Zona 14,0.22446914000000004
1319,Soja,2017,Córdoba,Zona 14,0.17850662999999997
1320,Soja,2018,Córdoba,Zona 14,0.11091716000000001
1321,Soja,2019,Córdoba,Zona 14,0.05043571
1322,Soja,2020,Córdoba,Zona 14,0.02276
1323,Soja,2015,Córdoba,Zona 15,0.00110665
1324,Soja,2016,Córdoba,Zona 15,0.00483148
1325,Soja,2017,Córdoba,Zona 15,0.007841629999999999
1326,Soja,2018,Córdoba,Zona 15,0.00520767
1327,Soja,2019,Córdoba,Zona 15,0.007349370000000001
1328,Soja,2015,Córdoba,Zona 16,0.000268
1329,Soja,2016,Córdoba,Zona 16,0.0031236799999999998
1330,Soja,2017,Córdoba,Zona 16,0.00239796
1331,Soja,2018,Córdoba,Zona 16,0.0007177
1332,Soja,2019,Córdoba,Zona 16,0.00021
1333,Soja,2015,Córdoba,Zona 17,0.02203
